"spread_type","position_name","most_common_card","most_common_card_img","orientation","count","draw_date"
"celtic_cross","Hopes and Fears","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-09"
"celtic_cross","The Foundation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-17"
"celtic_cross","The Future","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-05"
"celtic_cross","External Influences","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-11"
"celtic_cross","The Future","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-11"
"celtic_cross","The Foundation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-06"
"celtic_cross","The Challenge","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-13"
"celtic_cross","The Challenge","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-12"
"celtic_cross","Yourself","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","2","2024-07-13"
"celtic_cross","The Challenge","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-08"
"celtic_cross","The Past","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-11"
"celtic_cross","The Past","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-07"
"celtic_cross","The Situation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-11"
"three_card","The Past","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-04"
"celtic_cross","The Outcome","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-27"
"celtic_cross","The Present","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","reversed","1","2024-07-29"
"celtic_cross","The Foundation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-15"
"celtic_cross","The Foundation","Knight of Swords","https://ik.imagekit.io/tarotmancer/s12.webp","upright","1","2024-07-14"
"celtic_cross","The Present","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-13"
"celtic_cross","Yourself","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-06"
"celtic_cross","The Present","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-28"
"celtic_cross","The Situation","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-08"
"celtic_cross","External Influences","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-07"
"celtic_cross","The Outcome","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-21"
"celtic_cross","The Present","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-05"
"celtic_cross","The Past","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","2","2024-07-11"
"celtic_cross","The Past","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-05"
"celtic_cross","The Situation","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-16"
"celtic_cross","The Outcome","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","2","2024-07-05"
"celtic_cross","External Influences","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-21"
"celtic_cross","The Past","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-11"
"celtic_cross","The Outcome","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","reversed","1","2024-07-28"
"celtic_cross","The Outcome","Queen of Swords","https://ik.imagekit.io/tarotmancer/s13.webp","upright","1","2024-07-06"
"celtic_cross","The Outcome","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-11"
"celtic_cross","The Future","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-06"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-21"
"celtic_cross","The Foundation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-11"
"celtic_cross","The Present","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-05"
"celtic_cross","Yourself","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-13"
"celtic_cross","The Challenge","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-13"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-13"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-09"
"celtic_cross","The Past","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-05"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-06"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-13"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-10"
"celtic_cross","The Foundation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-09"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-06"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-05"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-14"
"celtic_cross","The Outcome","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-10"
"celtic_cross","The Future","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-07"
"three_card","The Future","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-05"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-29"
"celtic_cross","The Future","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-18"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","upright","1","2024-07-30"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","1","2024-07-09"
"celtic_cross","The Situation","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","2","2024-07-05"
"celtic_cross","Hopes and Fears","King of Swords","https://ik.imagekit.io/tarotmancer/s14.webp","reversed","2","2024-07-19"
"celtic_cross","External Influences","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-12"
"celtic_cross","The Future","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-06"
"celtic_cross","The Outcome","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-17"
"celtic_cross","External Influences","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-13"
"celtic_cross","The Foundation","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-28"
"celtic_cross","The Present","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-07"
"celtic_cross","The Foundation","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-08"
"celtic_cross","External Influences","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-26"
"celtic_cross","The Situation","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-17"
"celtic_cross","The Past","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-07"
"celtic_cross","The Challenge","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-07"
"celtic_cross","The Present","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-27"
"celtic_cross","The Future","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-18"
"celtic_cross","The Future","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-06"
"celtic_cross","Hopes and Fears","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-07"
"celtic_cross","Hopes and Fears","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-10"
"celtic_cross","Hopes and Fears","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","upright","1","2024-07-06"
"celtic_cross","Hopes and Fears","Ace of Wands","https://ik.imagekit.io/tarotmancer/w01.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","upright","1","2024-07-13"
"celtic_cross","The Present","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-11"
"celtic_cross","External Influences","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-19"
"celtic_cross","External Influences","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-29"
"celtic_cross","The Past","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","upright","1","2024-07-05"
"celtic_cross","The Present","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-13"
"celtic_cross","The Outcome","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-13"
"celtic_cross","The Foundation","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","upright","1","2024-07-07"
"celtic_cross","Hopes and Fears","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-13"
"celtic_cross","The Foundation","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-14"
"celtic_cross","The Foundation","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","upright","1","2024-07-05"
"celtic_cross","The Situation","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Two of Wands","https://ik.imagekit.io/tarotmancer/w02.webp","reversed","1","2024-07-09"
"celtic_cross","The Situation","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-18"
"celtic_cross","The Past","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-07"
"celtic_cross","The Past","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-06"
"celtic_cross","The Outcome","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-05"
"celtic_cross","The Outcome","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-05"
"three_card","The Present","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-06"
"celtic_cross","The Challenge","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-07"
"celtic_cross","The Situation","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-15"
"celtic_cross","Hopes and Fears","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-18"
"celtic_cross","The Present","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","2","2024-07-06"
"celtic_cross","The Outcome","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-30"
"celtic_cross","Hopes and Fears","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-05"
"three_card","The Future","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-06"
"celtic_cross","The Foundation","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-06"
"celtic_cross","Yourself","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-09"
"celtic_cross","The Present","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-29"
"celtic_cross","The Outcome","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-13"
"celtic_cross","Yourself","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-17"
"celtic_cross","The Future","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-18"
"celtic_cross","Yourself","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-21"
"celtic_cross","The Present","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-14"
"celtic_cross","The Future","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-17"
"celtic_cross","Yourself","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-19"
"celtic_cross","External Influences","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-10"
"celtic_cross","The Outcome","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","upright","1","2024-07-28"
"celtic_cross","The Future","Three of Wands","https://ik.imagekit.io/tarotmancer/w03.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-13"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-05"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-11"
"celtic_cross","External Influences","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-15"
"celtic_cross","External Influences","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-13"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-06"
"celtic_cross","The Situation","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-06"
"celtic_cross","The Challenge","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-05"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-14"
"celtic_cross","External Influences","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-11"
"celtic_cross","The Outcome","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-13"
"celtic_cross","External Influences","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-12"
"celtic_cross","Yourself","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-09"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-16"
"celtic_cross","The Challenge","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-21"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-11"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-24"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-29"
"celtic_cross","The Foundation","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-11"
"celtic_cross","The Past","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-05"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-07"
"celtic_cross","The Situation","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-08"
"celtic_cross","The Foundation","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-10"
"celtic_cross","Hopes and Fears","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-09"
"celtic_cross","The Outcome","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","upright","1","2024-07-14"
"celtic_cross","The Future","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-11"
"celtic_cross","Yourself","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-05"
"celtic_cross","Hopes and Fears","Four of Wands","https://ik.imagekit.io/tarotmancer/w04.webp","reversed","1","2024-07-11"
"celtic_cross","Hopes and Fears","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-12"
"celtic_cross","External Influences","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-05"
"celtic_cross","The Future","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","2","2024-07-09"
"celtic_cross","The Present","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-13"
"celtic_cross","The Future","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-09"
"celtic_cross","The Outcome","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-18"
"celtic_cross","The Past","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-09"
"celtic_cross","The Future","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-13"
"celtic_cross","The Present","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-17"
"celtic_cross","Yourself","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-14"
"celtic_cross","The Foundation","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","1","2024-07-05"
"celtic_cross","The Future","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","upright","2","2024-07-29"
"celtic_cross","Yourself","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-13"
"celtic_cross","Yourself","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-07"
"celtic_cross","Hopes and Fears","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-11"
"celtic_cross","The Outcome","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-06"
"celtic_cross","The Future","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-11"
"celtic_cross","The Outcome","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-29"
"celtic_cross","Hopes and Fears","Five of Wands","https://ik.imagekit.io/tarotmancer/w05.webp","reversed","1","2024-07-05"
"celtic_cross","The Future","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-19"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-07"
"celtic_cross","Yourself","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","2","2024-07-12"
"celtic_cross","The Challenge","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-09"
"celtic_cross","The Challenge","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-18"
"celtic_cross","The Future","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-21"
"celtic_cross","Yourself","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-07"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-13"
"celtic_cross","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-21"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-17"
"celtic_cross","The Challenge","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-13"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-18"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-12"
"celtic_cross","The Foundation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-06"
"celtic_cross","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-06"
"celtic_cross","The Future","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-06"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-09"
"celtic_cross","Yourself","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-06"
"celtic_cross","The Foundation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-13"
"celtic_cross","The Foundation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-13"
"celtic_cross","Yourself","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-14"
"celtic_cross","The Foundation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-17"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-05"
"celtic_cross","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-05"
"celtic_cross","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-07"
"celtic_cross","The Outcome","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-07"
"celtic_cross","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-17"
"celtic_cross","The Past","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-13"
"three_card","The Present","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-17"
"celtic_cross","External Influences","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-05"
"celtic_cross","External Influences","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","reversed","1","2024-07-17"
"celtic_cross","Hopes and Fears","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-29"
"celtic_cross","The Foundation","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-11"
"celtic_cross","Yourself","Six of Wands","https://ik.imagekit.io/tarotmancer/w06.webp","upright","1","2024-07-14"
"celtic_cross","The Present","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-18"
"celtic_cross","The Foundation","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-13"
"celtic_cross","The Foundation","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-29"
"celtic_cross","The Present","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-06"
"celtic_cross","The Challenge","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-29"
"celtic_cross","The Situation","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-11"
"celtic_cross","The Situation","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-13"
"celtic_cross","The Challenge","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-08"
"celtic_cross","The Past","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-14"
"celtic_cross","The Challenge","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-06"
"three_card","The Present","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-04"
"celtic_cross","The Situation","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-29"
"celtic_cross","The Future","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-06"
"celtic_cross","The Future","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-11"
"celtic_cross","Hopes and Fears","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-29"
"celtic_cross","Hopes and Fears","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-27"
"celtic_cross","The Past","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","upright","1","2024-07-10"
"celtic_cross","The Future","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-29"
"celtic_cross","Hopes and Fears","Seven of Wands","https://ik.imagekit.io/tarotmancer/w07.webp","reversed","1","2024-07-06"
